Hugo_Symbol	NTN006_Baseline	NTN007_Baseline	NTN012_Baseline	NTN014_Baseline	NTN017_Baseline	NTN020_Baseline	NTN021_Baseline	NTN022_Baseline	NTN023_Baseline	NTN025_Baseline	NTN029_Baseline	NTN031_Baseline	NTN033_Baseline	NTN038_Baseline	NTN042_Baseline	NTN040_Baseline	NTN046_Baseline	NTN049_Baseline	NTN052_Baseline	NTN050_Baseline	NTN057_Baseline	NTN056_Baseline	NTN058_Baseline	NTN060_Baseline	NTN062_Baseline	NTN063_Baseline	NTN069_Baseline	NTN074_Baseline	NTN076_Baseline	NTN080_Baseline	NTN081_Baseline	NTN083_Baseline	NTN084_Baseline	NTN085_Baseline	NTN087_Baseline	NTN089_Baseline	NTN039_Baseline	H36960.002_Baseline	H36960.023_Baseline	H36960.019_Baseline	H36960.008_Baseline	H36960.018_Baseline	H36960.009_Baseline	NTN011_Baseline	NTN013_Baseline	NTN044_Baseline	NTN072_Baseline	H36960.014_Baseline
TPRG1L	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
WRAP73	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
TP73	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
TP73-AS1	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CCDC27	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
SMIM1	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
LRRC47	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CEP104	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
DFFB	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
C1orf174	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
LINC01134	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
RP13-614K11.1	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
RP5-1166F10.1	0	0	0	1	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
AJAP1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
MIR4417	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
MIR4689	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
NPHP4	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
KCNAB2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CHD5	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
RPL22	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
RNF207	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ICMT	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
LINC00337	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
GPR153	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
HES3	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ACOT7	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
HES2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ESPN	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
MIR4252	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
PLEKHG5	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
TNFRSF25	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
NOL9	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
TAS1R1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ZBTB48	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
KLHL21	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
PHF13	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
THAP3	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
DNAJC11	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
LOC100505887	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CAMTA1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
VAMP3	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
PER3	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
UTS2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
TNFRSF9	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
PARK7	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ERRFI1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
SLC45A1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
RERE	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ENO1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
MIR6728	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
ENO1-AS1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CA6	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
SLC2A7	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
SLC2A5	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
GPR157	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
MIR34A	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
H6PD	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
SPSB1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
LOC100506022	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
SLC25A33	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
TMEM201	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
C1orf200	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
PIK3CD	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CLSTN1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
CTNNBIP1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	1	0	-1	1	0	-1	0	0	0	0
LZIC	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
NMNAT1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
RBP7	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
UBE4B	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
KIF1B	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
hsa-mir-1273d	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
PGD	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
APITD1-CORT	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
APITD1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
CORT	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
DFFA	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
PEX14	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
CASZ1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
C1orf127	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
TARDBP	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MASP2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
SRM	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
EXOSC10	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MTOR	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MTOR-AS1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
ANGPTL7	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
UBIAD1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
PTCHD2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
RP1-69M21.2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
FBXO2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
FBXO44	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
FBXO6	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MAD2L2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
DRAXIN	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
AGTRAP	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MTHFR	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
CLCN6	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
NPPA-AS1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
NPPA	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
NPPB	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
KIAA2013	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
PLOD1	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MFN2	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MIIP	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MIR6729	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
TNFRSF8	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MIR7846	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
TNFRSF1B	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MIR4632	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
VPS13D	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
SNORA59A	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
DHRS3	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
MIR6730	0	0	0	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	0	-1	1	0	-1	0	0	0	0
